word,location,hits
komorebi,Belgium,23
komorebi,South Korea,23
komorebi,Philippines,21
komorebi,New Zealand,21
komorebi,South Africa,19
komorebi,Chile,17
komorebi,Switzerland,17
komorebi,Malaysia,17
komorebi,Australia,17
komorebi,Canada,17
komorebi,Portugal,14
komorebi,United States,14
komorebi,Argentina,14
komorebi,Mexico,12
komorebi,France,12
komorebi,Finland,10
komorebi,Colombia,10
komorebi,Czechia,10
komorebi,Netherlands,10
komorebi,Austria,10
komorebi,United Kingdom,10
komorebi,Turkey,10
komorebi,India,10
komorebi,Vietnam,8
komorebi,Denmark,8
komorebi,Germany,8
komorebi,Thailand,8
komorebi,Taiwan,8
komorebi,Ukraine,6
komorebi,Poland,6
komorebi,United Arab Emirates,6
komorebi,Brazil,4
komorebi,Russia,2
punya,Indonesia,100
punya,Brunei,21
punya,Malaysia,16
punya,Singapore,3
punya,India,2
punya,Hong Kong,1
punya,Taiwan,1
odnoliub,Moldova,100
odnoliub,Lithuania,83
odnoliub,Turkey,27
odnoliub,Vietnam,4
tatemae,Philippines,100
tatemae,Japan,71
tatemae,Australia,65
tatemae,Spain,50
tatemae,Canada,48
tatemae,Indonesia,37
tatemae,Colombia,34
tatemae,Chile,34
tatemae,Netherlands,32
tatemae,United States,31
tatemae,Mexico,24
tatemae,France,23
tatemae,Argentina,22
tatemae,Germany,18
tatemae,United Kingdom,15
tatemae,Peru,12
tatemae,Brazil,12
tatemae,Italy,10
tatemae,India,9
tatemae,Turkey,4
orphic,Iceland,100
orphic,Greece,16
orphic,New Zealand,14
orphic,Australia,12
orphic,United States,11
orphic,Canada,10
orphic,Philippines,10
orphic,Ireland,10
orphic,United Kingdom,10
orphic,Japan,9
orphic,South Africa,8
orphic,India,7
orphic,Pakistan,7
orphic,Czechia,4
orphic,Netherlands,4
orphic,Singapore,3
orphic,Finland,3
orphic,Vietnam,3
orphic,Italy,2
orphic,Taiwan,2
orphic,France,2
orphic,Indonesia,2
orphic,Russia,2
orphic,Germany,2
orphic,Iran,2
orphic,Mexico,2
orphic,Spain,1
orphic,Turkey,1
orphic,Brazil,1
orphic,Poland,1
löyly,Finland,100
löyly,Estonia,4
löyly,Iceland,3
löyly,Sweden,1
löyly,Norway,1
löyly,Netherlands,1
jayus,Indonesia,100
jayus,Singapore,7
jayus,Malaysia,6
jayus,Canada,4
jayus,Philippines,3
jayus,Ireland,3
jayus,Australia,2
jayus,New Zealand,2
jayus,United States,2
jayus,Norway,1
jayus,United Kingdom,1
jayus,Netherlands,1
jayus,India,1
jayus,France,1
jayus,Sweden,1
petrichor,Australia,100
petrichor,Philippines,85
petrichor,Indonesia,78
petrichor,Singapore,71
petrichor,India,67
petrichor,Kenya,60
petrichor,South Africa,58
petrichor,United Kingdom,58
petrichor,New Zealand,54
petrichor,Lebanon,52
petrichor,United States,52
petrichor,Canada,49
petrichor,Pakistan,47
petrichor,Ireland,43
petrichor,United Arab Emirates,38
petrichor,Slovakia,37
petrichor,Uruguay,33
petrichor,Malaysia,33
petrichor,Bangladesh,32
petrichor,Nigeria,32
petrichor,Switzerland,29
petrichor,Belgium,29
petrichor,Hong Kong,28
petrichor,Netherlands,27
petrichor,Turkey,26
petrichor,Germany,25
petrichor,France,24
petrichor,Sweden,20
petrichor,Austria,20
petrichor,Algeria,20
petrichor,Norway,20
petrichor,Taiwan,19
petrichor,Czechia,19
petrichor,Hungary,16
petrichor,Greece,16
petrichor,Morocco,16
petrichor,Denmark,16
petrichor,Romania,15
petrichor,South Korea,14
petrichor,Finland,13
petrichor,Portugal,12
petrichor,Italy,12
petrichor,Israel,10
petrichor,Iran,10
petrichor,Poland,10
petrichor,Thailand,10
petrichor,Spain,7
petrichor,Brazil,7
petrichor,Argentina,7
petrichor,Mexico,7
petrichor,Saudi Arabia,6
petrichor,Vietnam,6
petrichor,Ukraine,5
petrichor,Colombia,4
petrichor,Russia,4
petrichor,Japan,4
feierabend,Germany,100
feierabend,Austria,60
feierabend,Switzerland,56
feierabend,Luxembourg,37
feierabend,Netherlands,3
feierabend,Czechia,2
feierabend,Hungary,2
feierabend,Belgium,2
feierabend,Denmark,2
feierabend,United States,1
feierabend,Sweden,1
feierabend,Romania,1
feierabend,Spain,1
feierabend,Italy,1
feierabend,Australia,1
feierabend,Poland,1
feierabend,United Kingdom,1
feierabend,Canada,1
feierabend,France,1
janteloven,Norway,100
janteloven,Denmark,80
sayang,Indonesia,100
sayang,Brunei,57
sayang,Malaysia,49
sayang,Singapore,6
sayang,Philippines,3
sayang,Hong Kong,1
sayang,Taiwan,1
sayang,India,1
sayang,Saudi Arabia,1
chaval,Dominican Republic,100
chaval,Panama,16
chaval,Puerto Rico,15
chaval,Spain,14
chaval,Nicaragua,11
chaval,Honduras,10
chaval,Ecuador,9
chaval,Senegal,8
chaval,El Salvador,6
chaval,Guatemala,6
chaval,Paraguay,5
chaval,Venezuela,4
chaval,Peru,4
chaval,Bolivia,4
chaval,Argentina,4
chaval,Mexico,3
chaval,France,3
chaval,Chile,3
chaval,Uruguay,3
chaval,Colombia,3
chaval,Costa Rica,3
chaval,India,2
chaval,Belgium,2
chaval,Brazil,1
chaval,Morocco,1
chaval,Switzerland,1
chaval,United States,1
chaval,Italy,1
chaval,Canada,1
chaval,Algeria,1
chaval,Portugal,1
nutro,United States,100
nutro,Canada,57
nutro,Finland,56
nutro,Puerto Rico,37
nutro,New Zealand,37
nutro,Spain,36
nutro,Netherlands,24
nutro,Italy,23
nutro,Australia,18
nutro,Portugal,17
nutro,South Africa,17
nutro,Belgium,16
nutro,United Arab Emirates,14
nutro,Hong Kong,13
nutro,Israel,13
nutro,Germany,12
nutro,Switzerland,11
nutro,Pakistan,10
nutro,Greece,10
nutro,Venezuela,9
nutro,United Kingdom,9
nutro,Brazil,9
nutro,Mexico,8
nutro,Taiwan,8
nutro,Poland,7
nutro,Colombia,7
nutro,France,7
nutro,Austria,6
nutro,Peru,6
nutro,Thailand,5
nutro,India,5
nutro,Philippines,5
nutro,Sweden,5
nutro,Malaysia,4
nutro,Argentina,4
nutro,Vietnam,3
nutro,Russia,3
nutro,Japan,3
nutro,Indonesia,2
nutro,Turkey,2
tizita,Ethiopia,100
tizita,Norway,1
tizita,Israel,1
lachesism,Netherlands,100
lachesism,United States,98
lachesism,Canada,84
lachesism,United Kingdom,74
lachesism,Nigeria,69
lachesism,Australia,68
lachesism,India,24
lachesism,Germany,23
lachesism,Spain,13
lachesism,France,12
lachesism,Brazil,6
oneirataxia,India,100
oneirataxia,Chile,62
oneirataxia,Indonesia,47
oneirataxia,United States,37
oneirataxia,Mexico,27
oneirataxia,United Kingdom,23
oneirataxia,Turkey,22
oneirataxia,Spain,8
iktsuarpok,Canada,100
iktsuarpok,Turkey,79
iktsuarpok,Italy,75
iktsuarpok,United Kingdom,72
iktsuarpok,Netherlands,59
iktsuarpok,India,35
iktsuarpok,Brazil,30
iktsuarpok,United States,24
insouciant,New Zealand,100
insouciant,Australia,92
insouciant,United States,85
insouciant,Singapore,84
insouciant,United Kingdom,79
insouciant,Ireland,78
insouciant,Canada,65
insouciant,France,58
insouciant,South Africa,49
insouciant,Nigeria,45
insouciant,Philippines,39
insouciant,India,33
insouciant,United Arab Emirates,32
insouciant,Morocco,31
insouciant,Belgium,29
insouciant,Bangladesh,28
insouciant,Malaysia,20
insouciant,Switzerland,18
insouciant,Pakistan,17
insouciant,Netherlands,8
insouciant,Germany,5
insouciant,Spain,4
insouciant,Italy,3
insouciant,Japan,3
insouciant,Thailand,3
cavoli,Italy,100
cavoli,Switzerland,8
cavoli,Austria,2
cavoli,Belgium,1
cavoli,Germany,1
cavoli,Netherlands,1
cavoli,Australia,1
cavoli,France,1
cavoli,United Kingdom,1
cavoli,Spain,1
qì,United States,100
selcouth,Singapore,100
selcouth,Philippines,92
selcouth,Nepal,57
selcouth,India,46
selcouth,Australia,23
selcouth,United States,21
selcouth,Canada,19
selcouth,Indonesia,15
selcouth,United Kingdom,15
selcouth,Vietnam,9
selcouth,Spain,5
selcouth,Mexico,5
egyszer,Hungary,100
egyszer,Slovakia,6
egyszer,Romania,5
egyszer,Serbia,2
egyszer,Austria,1
riposo,Italy,100
riposo,Switzerland,7
riposo,Lithuania,6
riposo,Belgium,1
ukiyo,Ireland,100
ukiyo,Switzerland,24
ukiyo,Philippines,17
ukiyo,Singapore,15
ukiyo,Australia,14
ukiyo,El Salvador,13
ukiyo,Hong Kong,12
ukiyo,New Zealand,10
ukiyo,Italy,10
ukiyo,South Korea,8
ukiyo,Spain,8
ukiyo,Malaysia,8
ukiyo,Belgium,8
ukiyo,Chile,7
ukiyo,Greece,7
ukiyo,Slovenia,7
ukiyo,Mexico,6
ukiyo,United States,6
ukiyo,South Africa,6
ukiyo,United Kingdom,5
ukiyo,France,5
ukiyo,Canada,5
ukiyo,Japan,5
ukiyo,Austria,5
ukiyo,Argentina,4
ukiyo,Indonesia,4
ukiyo,Netherlands,4
ukiyo,Hungary,4
ukiyo,United Arab Emirates,4
ukiyo,Colombia,4
ukiyo,India,4
ukiyo,Sweden,3
ukiyo,Poland,3
ukiyo,Portugal,3
ukiyo,Romania,3
ukiyo,Germany,3
ukiyo,Taiwan,3
ukiyo,Thailand,3
ukiyo,Peru,3
ukiyo,Turkey,2
ukiyo,Pakistan,2
ukiyo,Brazil,2
ukiyo,Israel,2
ukiyo,Vietnam,2
ukiyo,Russia,1
mono,Chile,100
mono,Argentina,95
mono,Uruguay,92
mono,Peru,82
mono,Spain,80
mono,Guatemala,76
mono,Costa Rica,76
mono,Nicaragua,76
mono,Paraguay,76
mono,Ecuador,75
mono,Bolivia,72
mono,Panama,72
mono,Colombia,71
mono,Honduras,70
mono,El Salvador,63
mono,Dominican Republic,58
mono,Venezuela,56
mono,Mexico,55
mono,Puerto Rico,48
mono,United States,35
mono,Canada,33
mono,Greece,32
mono,Indonesia,27
mono,Thailand,24
mono,Australia,24
mono,New Zealand,22
mono,Singapore,22
mono,Germany,20
mono,Norway,20
mono,Denmark,20
mono,United Kingdom,19
mono,Austria,18
mono,Poland,18
mono,Hong Kong,17
mono,Netherlands,17
mono,South Africa,17
mono,Philippines,16
mono,Italy,16
mono,Belgium,16
mono,Ireland,16
mono,Sweden,16
mono,France,15
mono,Pakistan,15
mono,Switzerland,15
mono,Taiwan,15
mono,Hungary,13
mono,Finland,13
mono,Serbia,13
mono,Czechia,13
mono,Malaysia,13
mono,Portugal,13
mono,India,12
mono,Turkey,11
mono,South Korea,11
mono,United Arab Emirates,11
mono,Bulgaria,11
mono,Brazil,10
mono,Romania,9
mono,Japan,9
mono,Israel,8
mono,Vietnam,7
mono,China,7
mono,Ukraine,5
mono,Russia,5
mono,Iran,4
cynefin,New Zealand,100
cynefin,United Kingdom,72
cynefin,Singapore,58
cynefin,Denmark,56
cynefin,South Africa,47
cynefin,Australia,45
cynefin,Sweden,43
cynefin,Finland,38
cynefin,Netherlands,30
cynefin,Norway,26
cynefin,Ireland,23
cynefin,Germany,23
cynefin,Austria,20
cynefin,Canada,19
cynefin,Peru,18
cynefin,Switzerland,14
cynefin,Hungary,12
cynefin,Philippines,11
cynefin,United States,10
cynefin,Brazil,9
cynefin,Russia,8
cynefin,Argentina,7
cynefin,India,6
cynefin,Poland,6
cynefin,Italy,6
cynefin,Spain,5
cynefin,France,5
cynefin,Thailand,4
attaccabottone,Italy,100
sitzfleisch,Austria,100
sitzfleisch,Germany,53
sitzfleisch,United States,12
sitzfleisch,Canada,11
sitzfleisch,United Kingdom,5
sitzfleisch,Philippines,3
sitzfleisch,India,3
pochemuchka,Uzbekistan,100
pochemuchka,Singapore,4
pochemuchka,Canada,3
pochemuchka,Philippines,3
pochemuchka,Germany,1
pochemuchka,Mexico,1
pochemuchka,United States,1
layogenic,Philippines,100
layogenic,United Kingdom,15
layogenic,Canada,13
layogenic,Switzerland,12
layogenic,Germany,10
layogenic,United States,9
layogenic,France,2
layogenic,India,1
kilig,Philippines,100
kilig,Lithuania,8
kilig,Qatar,6
kilig,United Arab Emirates,5
kilig,Kuwait,4
kilig,Singapore,3
kilig,Bolivia,2
kilig,Hong Kong,2
kilig,Saudi Arabia,2
kilig,Canada,1
kilig,Kenya,1
kilig,New Zealand,1
kilig,Malaysia,1
kilig,Australia,1
kilig,Taiwan,1
nunchi,India,100
nunchi,Denmark,23
nunchi,South Korea,21
nunchi,Singapore,20
nunchi,Belgium,19
nunchi,Bolivia,13
nunchi,Romania,7
nunchi,Spain,6
nunchi,Ireland,4
nunchi,France,4
nunchi,Indonesia,3
nunchi,United Kingdom,3
nunchi,Australia,3
nunchi,Canada,3
nunchi,United States,3
nunchi,Argentina,3
nunchi,Vietnam,2
nunchi,Philippines,2
nunchi,Switzerland,2
nunchi,Sweden,2
nunchi,Italy,2
nunchi,Germany,2
nunchi,Poland,2
nunchi,Netherlands,1
nunchi,Turkey,1
spannungsbogen,Germany,100
spannungsbogen,Switzerland,69
spannungsbogen,Austria,48
spannungsbogen,Italy,2
spannungsbogen,United States,2
dayenu,Rwanda,100
dayenu,Nicaragua,29
dayenu,Dominican Republic,8
dayenu,Paraguay,8
dayenu,United States,8
dayenu,Costa Rica,7
dayenu,Poland,7
dayenu,Chile,7
dayenu,El Salvador,7
dayenu,Panama,6
dayenu,Israel,6
dayenu,Canada,5
dayenu,Colombia,4
dayenu,Philippines,4
dayenu,New Zealand,3
dayenu,Venezuela,3
dayenu,Spain,3
dayenu,Argentina,3
dayenu,Australia,3
dayenu,Ecuador,3
dayenu,Italy,3
dayenu,Peru,2
dayenu,Ireland,2
dayenu,South Africa,2
dayenu,Mexico,2
dayenu,Switzerland,1
dayenu,United Kingdom,1
dayenu,Brazil,1
dayenu,Netherlands,1
dayenu,Germany,1
dayenu,France,1
tsundoku,Turkey,100
tsundoku,Azerbaijan,79
tsundoku,Portugal,59
tsundoku,Malaysia,51
tsundoku,Philippines,47
tsundoku,Ireland,44
tsundoku,Singapore,41
tsundoku,United Kingdom,38
tsundoku,Belgium,31
tsundoku,Australia,28
tsundoku,Canada,27
tsundoku,Italy,25
tsundoku,United States,23
tsundoku,Poland,21
tsundoku,Switzerland,19
tsundoku,India,18
tsundoku,Indonesia,17
tsundoku,Austria,17
tsundoku,Spain,17
tsundoku,France,15
tsundoku,Pakistan,15
tsundoku,Sweden,14
tsundoku,Germany,13
tsundoku,Argentina,13
tsundoku,Mexico,12
tsundoku,Finland,12
tsundoku,Thailand,12
tsundoku,Netherlands,11
tsundoku,Japan,7
tsundoku,Brazil,6
sankocha,India,100
rén,Vietnam,100
rén,Hungary,43
rén,China,10
rén,France,7
rén,Philippines,5
rén,Thailand,5
rén,Pakistan,4
rén,Canada,4
rén,Sweden,4
rén,Australia,4
rén,Indonesia,3
rén,United States,2
rén,Japan,1
jhoota,Pakistan,100
jhoota,India,69
jhoota,United Arab Emirates,13
jhoota,Qatar,8
jhoota,Bangladesh,7
jhoota,Bolivia,7
jhoota,Saudi Arabia,4
jhoota,Singapore,2
jhoota,Malaysia,1
jhoota,United Kingdom,1
jhoota,Canada,1
jhoota,Australia,1
jhoota,Poland,1
queesting,Netherlands,100
paasa,Philippines,100
paasa,Sri Lanka,9
paasa,Qatar,8
paasa,United Arab Emirates,5
paasa,Kuwait,5
paasa,Malaysia,3
paasa,India,3
paasa,Singapore,3
paasa,Bolivia,2
paasa,Saudi Arabia,2
paasa,Brazil,2
paasa,Spain,1
paasa,Peru,1
paasa,Colombia,1
paasa,Argentina,1
paasa,Canada,1
paasa,Mexico,1
yuputka,United States,100
verschlimmbesserung,Germany,100
verschlimmbesserung,Austria,73
verschlimmbesserung,United Kingdom,46
verschlimmbesserung,Australia,21
verschlimmbesserung,Italy,13
verschlimmbesserung,United States,8
mensch,Germany,100
mensch,Austria,78
mensch,Switzerland,52
mensch,Luxembourg,39
mensch,Denmark,2
mensch,Netherlands,2
mensch,United Kingdom,1
mensch,Belgium,1
mensch,United States,1
mensch,Canada,1
mensch,Italy,1
mensch,Australia,1
mensch,Spain,1
mensch,France,1
mu,Rwanda,100
mu,Mauritius,98
mu,Turkey,34
mu,Vietnam,32
mu,Indonesia,25
mu,Peru,18
mu,Venezuela,12
mu,Latvia,9
mu,Bulgaria,9
mu,Argentina,9
mu,Estonia,8
mu,Uruguay,8
mu,Malaysia,8
mu,Lithuania,7
mu,Moldova,7
mu,Chile,6
mu,Czechia,6
mu,Azerbaijan,6
mu,Philippines,5
mu,Bosnia & Herzegovina,5
mu,Bolivia,5
mu,Brazil,5
mu,Poland,4
mu,Singapore,4
mu,Serbia,4
mu,Thailand,4
mu,Slovakia,3
mu,Croatia,3
mu,Taiwan,3
mu,Romania,3
mu,Israel,3
mu,Colombia,2
mu,India,2
mu,Spain,2
mu,Mexico,2
mu,France,2
mu,Belgium,2
mu,Nigeria,2
mu,Ecuador,2
mu,Hong Kong,2
mu,United States,2
mu,China,2
mu,Hungary,1
mu,Austria,1
mu,United Kingdom,1
mu,Canada,1
mu,Australia,1
mu,Greece,1
mu,Netherlands,1
mu,Germany,1
mu,Ireland,1
mu,Portugal,1
mu,Sweden,1
mu,Switzerland,1
mu,Pakistan,1
mu,South Korea,1
mu,South Africa,1
mu,Italy,1
mu,Japan,1
mu,Ukraine,1
mu,Russia,1
serendipity,Philippines,100
serendipity,Cambodia,67
serendipity,South Africa,64
serendipity,United States,60
serendipity,Ireland,53
serendipity,Ghana,50
serendipity,Singapore,46
serendipity,Australia,46
serendipity,Canada,46
serendipity,United Kingdom,39
serendipity,New Zealand,39
serendipity,United Arab Emirates,39
serendipity,Italy,35
serendipity,Romania,35
serendipity,Indonesia,32
serendipity,Peru,28
serendipity,Malaysia,28
serendipity,Greece,25
serendipity,Spain,25
serendipity,Hong Kong,25
serendipity,Denmark,21
serendipity,Costa Rica,21
serendipity,Sweden,21
serendipity,Kenya,21
serendipity,Netherlands,21
serendipity,India,21
serendipity,Nigeria,21
serendipity,Norway,17
serendipity,Belgium,17
serendipity,Serbia,17
serendipity,Mexico,17
serendipity,Portugal,14
serendipity,Switzerland,14
serendipity,South Korea,14
serendipity,Thailand,14
serendipity,Chile,14
serendipity,Argentina,14
serendipity,Pakistan,10
serendipity,Austria,10
serendipity,Taiwan,10
serendipity,Colombia,10
serendipity,Ecuador,10
serendipity,France,10
serendipity,Finland,10
serendipity,Hungary,10
serendipity,Germany,10
serendipity,Egypt,7
serendipity,Brazil,7
serendipity,Israel,7
serendipity,Saudi Arabia,7
serendipity,Turkey,7
serendipity,Venezuela,7
serendipity,Iran,7
serendipity,China,3
serendipity,Japan,3
serendipity,Ukraine,3
serendipity,Russia,3
serendipity,Poland,3
serendipity,Vietnam,3
épater,France,100
épater,Réunion,98
épater,Algeria,73
épater,Morocco,69
épater,Belgium,66
épater,Switzerland,29
épater,Canada,22
épater,Italy,18
épater,Spain,9
épater,Argentina,4
épater,Peru,4
épater,Chile,4
épater,United Kingdom,3
épater,Brazil,3
épater,United States,2
treppenwitz,Germany,100
treppenwitz,Austria,87
treppenwitz,Switzerland,35
treppenwitz,United Kingdom,5
treppenwitz,United States,5
treppenwitz,Canada,3
treppenwitz,Netherlands,3
treppenwitz,India,1
oodal,Brazil,100
oodal,India,49
oodal,Portugal,13
oodal,Malaysia,4
oodal,United Kingdom,2
oodal,United States,1
oodal,Italy,1
abhisar,India,100
abhisar,United Arab Emirates,22
abhisar,Saudi Arabia,11
abhisar,United Kingdom,4
abhisar,Canada,3
abhisar,Pakistan,3
abhisar,United States,1
abhisar,Australia,1
naz,Afghanistan,100
naz,Azerbaijan,60
naz,Pakistan,37
naz,Turkey,25
naz,Georgia,6
naz,Iran,5
naz,New Zealand,5
naz,Cyprus,5
naz,Armenia,5
naz,United Arab Emirates,4
naz,Kuwait,4
naz,Iraq,4
naz,Bangladesh,3
naz,United Kingdom,3
naz,Qatar,3
naz,Malaysia,2
naz,Saudi Arabia,2
naz,Ireland,1
naz,South Africa,1
naz,Slovakia,1
naz,Bulgaria,1
naz,United States,1
naz,Australia,1
naz,Switzerland,1
naz,Italy,1
naz,Canada,1
naz,Austria,1
naz,Norway,1
naz,Poland,1
naz,Germany,1
naz,Denmark,1
naz,Netherlands,1
naz,Kazakhstan,1
naz,Sweden,1
naz,Algeria,1
naz,India,1
naz,Belgium,1
naz,France,1
naz,Singapore,1
naz,Morocco,1
naz,Greece,1
naz,Portugal,1
moledro,Italy,100
moledro,India,49
moledro,Brazil,44
moledro,United States,7
avos,Portugal,100
avos,Angola,67
avos,Brazil,55
avos,Mozambique,48
avos,France,12
avos,South Africa,10
avos,Argentina,7
avos,Austria,6
avos,Lithuania,5
avos,Belgium,5
avos,Switzerland,5
avos,Czechia,4
avos,Bolivia,4
avos,New Zealand,3
avos,Colombia,3
avos,Ecuador,3
avos,Peru,2
avos,Spain,2
avos,Australia,2
avos,Canada,2
avos,Denmark,2
avos,Netherlands,2
avos,Germany,2
avos,Mexico,2
avos,United Kingdom,1
avos,Israel,1
avos,Chile,1
avos,United States,1
avos,China,1
avos,Venezuela,1
avos,Sweden,1
avos,Italy,1
avos,Turkey,1
avos,Russia,1
avos,Poland,1
avos,Indonesia,1
dugnad,Norway,100
dugnad,Denmark,2
dugnad,Sweden,2
khaste,Iran,100
khaste,Nepal,39
khaste,Iraq,21
khaste,Sweden,9
khaste,India,8
khaste,Canada,3
khaste,Netherlands,2
khaste,Germany,2
khaste,Australia,2
khaste,United Kingdom,1
khaste,United States,1
lekker,Netherlands,100
lekker,Suriname,63
lekker,South Africa,51
lekker,Namibia,36
lekker,Belgium,35
lekker,Norway,6
lekker,Germany,2
lekker,Indonesia,1
lekker,New Zealand,1
lekker,Australia,1
bajativo,Chile,100
bajativo,Ecuador,49
bajativo,Argentina,3
bajativo,United States,1
palla,Italy,100
palla,Sri Lanka,10
palla,Dominican Republic,6
palla,Switzerland,6
palla,Spain,4
palla,Slovakia,3
palla,Chile,3
palla,India,3
palla,Peru,3
palla,Austria,3
palla,Portugal,3
palla,Sweden,3
palla,Bolivia,3
palla,Hungary,2
palla,Czechia,2
palla,Canada,2
palla,Bangladesh,2
palla,Greece,2
palla,Pakistan,1
palla,Argentina,1
palla,Venezuela,1
palla,Belgium,1
palla,Finland,1
palla,Germany,1
palla,Poland,1
palla,Colombia,1
palla,Mexico,1
palla,Romania,1
palla,Brazil,1
palla,Netherlands,1
palla,Australia,1
palla,United Kingdom,1
palla,France,1
palla,Indonesia,1
palla,United States,1
luscofusco,Spain,100
poshlost,United States,100
poshlost,United Kingdom,82
kulturbärare,Sweden,100
guān,Mexico,100
guān,United States,62
að,Iceland,100
backpfeifengesicht,Australia,100
backpfeifengesicht,United States,89
backpfeifengesicht,Canada,81
backpfeifengesicht,United Kingdom,80
backpfeifengesicht,Ireland,78
backpfeifengesicht,Germany,67
backpfeifengesicht,Singapore,57
backpfeifengesicht,Austria,54
backpfeifengesicht,Hungary,38
backpfeifengesicht,Sweden,37
backpfeifengesicht,Netherlands,28
backpfeifengesicht,Spain,21
backpfeifengesicht,South Africa,17
backpfeifengesicht,Switzerland,15
backpfeifengesicht,Turkey,13
backpfeifengesicht,India,12
backpfeifengesicht,Italy,9
backpfeifengesicht,Brazil,8
backpfeifengesicht,Malaysia,8
backpfeifengesicht,Poland,4
backpfeifengesicht,Argentina,4
backpfeifengesicht,France,3
backpfeifengesicht,Japan,3
lappel,Senegal,100
lappel,Côte d’Ivoire,92
lappel,Morocco,63
lappel,France,60
lappel,Algeria,54
lappel,Canada,14
lappel,Switzerland,9
lappel,Belgium,8
lappel,Philippines,5
lappel,Australia,5
lappel,United Kingdom,4
lappel,Germany,4
lappel,United States,3
lappel,India,1
desenrascar,Portugal,100
tokka,Sri Lanka,100
tokka,Finland,30
tokka,Bangladesh,20
tokka,Russia,11
tokka,Japan,5
tokka,Pakistan,3
tokka,Belgium,3
tokka,Ukraine,2
tokka,United States,2
tokka,Brazil,2
tokka,Sweden,2
tokka,Canada,2
tokka,Australia,2
tokka,United Kingdom,1
tokka,Poland,1
tokka,Indonesia,1
tokka,Mexico,1
tokka,Turkey,1
tokka,Philippines,1
tokka,Switzerland,1
tokka,India,1
tokka,Germany,1
tokka,Netherlands,1
tokka,France,1
tokka,Italy,1
tokka,Taiwan,1
schnapsdrossel,Germany,100
schnapsdrossel,Austria,95
schnapsdrossel,Switzerland,41
þetta,Iceland,100
يقبرني,Syria,100
يقبرني,Lebanon,46
يقبرني,Palestine,23
يقبرني,Jordan,23
يقبرني,Israel,4
يقبرني,United Arab Emirates,2
يقبرني,Saudi Arabia,2
يقبرني,Egypt,2
onism,India,100
onism,United Kingdom,99
onism,Philippines,98
onism,Australia,98
onism,United States,95
onism,Belgium,95
onism,Canada,79
onism,Vietnam,50
onism,Spain,45
onism,Italy,34
onism,Turkey,22
onism,Argentina,20
onism,Germany,20
onism,Poland,14
onism,France,13
onism,Brazil,12
onism,Japan,8
konfliktfähigkeit,Germany,100
konfliktfähigkeit,Switzerland,70
konfliktfähigkeit,Austria,66
weiche,Germany,100
weiche,Austria,76
weiche,Switzerland,44
weiche,Luxembourg,26
weiche,Kenya,8
weiche,Denmark,6
weiche,South Africa,2
weiche,Netherlands,1
weiche,Belgium,1
weiche,Italy,1
weiche,Spain,1
bildung,Germany,100
bildung,Austria,81
bildung,Switzerland,48
bildung,Luxembourg,23
bildung,Netherlands,2
bildung,Belgium,1
bildung,Hungary,1
bildung,Italy,1
bildung,Poland,1
bildung,France,1
resfeber,Sweden,100
resfeber,Philippines,1
resfeber,India,1
rhwe,India,100
rhwe,United States,50
rhwe,Germany,39
saper,Italy,100
saper,Poland,97
saper,Côte d’Ivoire,44
saper,Cameroon,36
saper,Bangladesh,27
saper,Serbia,24
saper,France,8
saper,Switzerland,7
saper,Morocco,6
saper,Belgium,5
saper,Algeria,4
saper,India,4
saper,Pakistan,4
saper,Canada,4
saper,Spain,3
saper,Norway,3
saper,Malaysia,3
saper,Czechia,3
saper,Romania,3
saper,Germany,2
saper,United Kingdom,2
saper,Greece,2
saper,Austria,2
saper,Ireland,2
saper,Colombia,2
saper,United States,2
saper,Israel,2
saper,South Africa,2
saper,Ukraine,2
saper,Egypt,2
saper,Mexico,2
saper,Russia,1
saper,Australia,1
saper,Sweden,1
saper,Peru,1
saper,Argentina,1
saper,Saudi Arabia,1
saper,Brazil,1
saper,Netherlands,1
saper,Turkey,1
saper,Philippines,1
saper,Indonesia,1
saper,Thailand,1
yoroshiku,Philippines,100
yoroshiku,Singapore,95
yoroshiku,Indonesia,75
yoroshiku,Malaysia,51
yoroshiku,Hong Kong,40
yoroshiku,Australia,29
yoroshiku,Thailand,26
yoroshiku,New Zealand,24
yoroshiku,Japan,17
yoroshiku,Vietnam,14
yoroshiku,Canada,13
yoroshiku,Taiwan,13
yoroshiku,United States,13
yoroshiku,Sweden,11
yoroshiku,Germany,8
yoroshiku,France,8
yoroshiku,United Kingdom,8
yoroshiku,Peru,8
yoroshiku,Chile,8
yoroshiku,Argentina,7
yoroshiku,Brazil,6
yoroshiku,Mexico,6
yoroshiku,Netherlands,6
yoroshiku,Italy,6
yoroshiku,Saudi Arabia,5
yoroshiku,Spain,5
yoroshiku,Poland,5
yoroshiku,India,3
yoroshiku,Russia,3
yoroshiku,Turkey,2
kafkaesque,New Zealand,100
kafkaesque,United States,99
kafkaesque,Ireland,98
kafkaesque,Canada,91
kafkaesque,United Kingdom,87
kafkaesque,Singapore,84
kafkaesque,Philippines,70
kafkaesque,Australia,65
kafkaesque,Bangladesh,52
kafkaesque,Norway,52
kafkaesque,Kenya,43
kafkaesque,South Africa,40
kafkaesque,Czechia,36
kafkaesque,Denmark,36
kafkaesque,United Arab Emirates,35
kafkaesque,Sweden,35
kafkaesque,Hong Kong,33
kafkaesque,India,33
kafkaesque,Netherlands,31
